Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
124	1	5.038346	19738	98.690000	35.525267	6.659738	21.735435	82.992944	0.922373	0.150843	0.466105	2.779671	0.121205	0.102183	0.112584	0.053057	4.647234	0.759998	2.348397	14.004944	Muraenosaurus_leedsii	
125	1	17.661549	19719	98.595000	31.314265	10.988309	21.133077	66.864772	0.830277	0.281209	0.453845	3.765517	0.424874	0.358195	0.394656	0.185987	14.663977	4.966594	8.015605	66.504868	Colymbosaurus_trochanterius	
126	16	24.178000	19711	98.555000	29.714080	7.811696	20.955136	43.061557	0.776103	0.179452	0.450761	1.692527	0.581636	0.490355	0.540269	0.254610	18.764621	4.338797	10.898499	40.921911	Albertonectes_vanderveldei,Aristonectes_quiriquinensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Libonectes_atlasense,Manemergus_anguirostris,Morenosaurus_stocki,Nichollssaura_borealis,Polycotylus_latipinnis,Styxosaurus_sp,Thalassomedon_haningtoni,Trinacromerum_bentonianum	
127	6	2.112000	19714	98.570000	30.433234	7.861819	21.118460	43.828405	0.778886	0.187259	0.454145	1.347494	0.050807	0.042834	0.047194	0.022241	1.645006	0.395491	0.959154	2.845907	Brancasaurus_brancai,Dolichorhynchops_osborni,Manemergus_anguirostris,Nichollssaura_borealis,Polycotylus_latipinnis,Trinacromerum_bentonianum	
128	2	0.522000	19723	98.615000	36.788979	8.001681	21.668997	91.851217	1.070079	0.992631	0.463247	9.449351	0.012557	0.010587	0.011664	0.005497	0.558581	0.518154	0.241815	4.932561	Brancasaurus_brancai,Nichollssaura_borealis	
129	1	36.105200	19727	98.635000	37.400926	11.351728	21.630294	118.621042	1.265277	0.996743	0.460231	12.715705	0.868562	0.732252	0.806789	0.380211	45.683087	35.987603	16.616737	459.103056	Nichollssaura_borealis	
130	1	3.506651	19722	98.610000	36.050335	7.992822	21.670787	92.572207	1.053566	0.991340	0.463229	9.472826	0.084357	0.071119	0.078358	0.036927	3.694489	3.476282	1.624384	33.217895	Brancasaurus_brancai	
131	4	46.151000	19723	98.615000	32.493559	8.028679	21.230046	57.143136	0.934205	0.281865	0.454145	3.515226	1.110228	0.935991	1.031267	0.486000	43.114514	13.008336	20.959246	162.231208	Dolichorhynchops_osborni,Manemergus_anguirostris,Polycotylus_latipinnis,Trinacromerum_bentonianum	
132	1	5.307482	19716	98.580000	31.289364	7.442934	21.201306	48.705254	0.804207	0.212910	0.455482	1.548276	0.127679	0.107641	0.118598	0.055891	4.268314	1.130017	2.417460	8.217445	Manemergus_anguirostris	
133	3	1.718000	19730	98.650000	35.374887	9.757349	21.546426	82.846542	0.916894	0.230144	0.462991	2.665167	0.041329	0.034843	0.038390	0.018092	1.575224	0.395388	0.795418	4.578756	Dolichorhynchops_osborni,Polycotylus_latipinnis,Trinacromerum_bentonianum	
134	1	6.985123	19723	98.615000	31.673711	7.341458	21.322006	54.249477	0.822776	0.257562	0.457130	1.771048	0.168037	0.141666	0.156086	0.073558	5.747191	1.799103	3.193111	12.370989	Polycotylus_latipinnis	
135	2	0.850000	19734	98.670000	41.740572	7.903589	22.208740	108.551756	1.175387	0.700917	0.476428	9.256176	0.020448	0.017239	0.018994	0.008951	0.999079	0.595779	0.404964	7.867749	Dolichorhynchops_osborni,Trinacromerum_bentonianum	
136	1	1.762623	19734	98.670000	39.362600	6.605888	22.025127	99.326615	1.114932	0.710898	0.472428	9.100273	0.042402	0.035748	0.039387	0.018562	1.965205	1.253046	0.832712	16.040351	Trinacromerum_bentonianum	
137	1	10.649318	19727	98.635000	43.435046	70.775716	21.475421	679.129529	4.321334	-0.191359	0.460490	336.035023	0.256185	0.215979	0.237964	0.112144	46.019260	-2.037848	4.903905	3578.543818	Dolichorhynchops_osborni	
138	10	18.351000	19722	98.610000	30.185840	7.927762	21.041011	44.961654	0.782045	0.206089	0.452496	1.596934	0.441459	0.372178	0.410062	0.193248	14.351300	3.781933	8.303762	29.305339	Albertonectes_vanderveldei,Aristonectes_quiriquinensis,Callawayasaurus_colombiensis,Elasmosaurus_platyurus,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Libonectes_atlasense,Morenosaurus_stocki,Styxosaurus_sp,Thalassomedon_haningtoni	
139	1	4.577508	19726	98.630000	31.382725	8.101256	21.273765	50.315029	0.806157	0.178162	0.456516	1.630096	0.110118	0.092837	0.102287	0.048204	3.690191	0.815536	2.089706	7.461777	Callawayasaurus_colombiensis	
140	9	21.506000	19734	98.670000	31.519708	10.505861	21.352044	62.997979	0.852232	0.181449	0.457537	3.635416	0.517357	0.436164	0.480562	0.226472	18.328094	3.902244	9.839800	78.183249	Albertonectes_vanderveldei,Aristonectes_quiriquinensis,Elasmosaurus_platyurus,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Libonectes_atlasense,Morenosaurus_stocki,Styxosaurus_sp,Thalassomedon_haningtoni	
141	1	14.191504	19734	98.670000	34.264963	12.009185	21.735435	97.484273	0.922790	0.403091	0.464424	5.231264	0.341397	0.287819	0.317116	0.149446	13.095771	5.720469	6.590869	74.239506	Libonectes_atlasense	
